ebs_account,as_on_date,recent_1day_avg_cores,last_7days_avg_cores,last_30days_avg_cores,last_90days_avg_cores,last_365days_avg_cores,recent_1day_clusters,accnt_risk_opp_flag,accnt_risk_opp_level,accnt_risk_opp_desc,version_currency_flag,version_currency_level,version_currency_desc,aws_clusters,azure_clusters,gcp_clusters,cs_aws_cores,cs_azure_cores,cs_gcp_cores,has_amazon_eks_risk,has_microsoft_aks_risk,has_google_gke_risk,cs_takeover_desc,unattached_clusters,attached_clusters,unattached_cluster_flag,cost_optimization_clusters,cost_optimization_flag,connected_status,is_pp_opr,is_odf_opr,is_quay_opr,is_acm_opr,is_acs_opr,rhacs_versions,rhacs_total_clusters,rhacs_total_cores,rhacs_first_active,rhacs_last_active,rhacs_total_failures,rhacs_failure_descriptions
6664820,2026-03-10,1154.5316205533597,1151.6878671300642,762.276907691818,526.4944941675677,459.9621061609448,20.0,Opportunity,2.0,The number of OpenShift 4 cores is at least 25% higher than the 30-day moving average. There may be an opportunity for expansion or committed spend within the account.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",14.0,6.0,Yes,0.0,No,Partially Connected,1.0,1.0,0.0,1.0,1.0,4.10.0 | 4.8.4 | 4.9.3 | 4.9.2 | 4.9.1 | 4.8.3 | 4.9.0 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4,65.0,9201.294394291346,2024-03-04,2026-03-10,16.0,"2026-02-11: RequirementsNotMet, 2026-02-12: RequirementsNotMet, 2026-02-13: ComponentUnhealthy, RequirementsNotMet, InstallComponentFailed, 2026-02-14: RequirementsNotMet | 2025-06-09: ComponentUnhealthy | 2025-05-09: ComponentUnhealthy, 2025-05-10: RequirementsNotMet, 2025-05-11: ComponentUnhealthy, 2025-05-12: ComponentUnhealthy | 2025-03-30: ComponentUnhealthy | 2025-03-07: InstallComponentFailed, RequirementsNotMet, 2025-03-08: InstallComponentFailed, InstallCheckFailed"
7502731,2026-03-10,1153.888888888889,1148.4126984126985,1115.6935185185187,1066.0672502805837,915.9734106030455,7.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Risk of Amazon EKS, and Microsoft AKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperature check on manage cloud offering, and consider moving customer(s) to ROSA/ARO.",4.0,3.0,Yes,2.0,Yes,Connected,1.0,1.0,1.0,1.0,1.0,4.8.7 | 4.7.0 | 4.8.8 | 4.7.3 | 4.7.2 | 4.7.5 | 4.7.9 | 4.8.6 | 4.7.8 | 4.8.5 | 4.7.7 | 4.8.4 | 4.7.6 | 4.6.2 | 4.7.4 | 4.6.7 | 4.6.6 | 4.6.5 | 4.7.1 | 4.6.4 | 4.6.3 | 4.6.1 | 4.4.8 | 4.4.5 | 4.4.7 | 4.4.0 | 4.5.5 | 4.4.6 | 4.3.4 | 3.74.9 | 4.3.5 | 3.74.8 | 3.74.4 | 3.74.7 | 4.3.3 | 3.74.5 | 3.74.6 | 3.74.3 | 3.74.2 | 3.74.1 | 3.71.0 | 3.74.0 | 3.73.2 | 3.73.1 | 3.73.0 | 3.72.1 | 3.72.0 | 3.70.0,66.0,21293.605594835844,2022-08-01,2026-03-10,46.0,"2026-03-04: ComponentUnhealthy, 2026-03-05: ComponentUnhealthy, 2026-03-07: ComponentUnhealthy, 2026-03-08: ComponentUnhealthy | 2026-03-09: ComponentUnhealthy | 2026-01-15: ComponentUnhealthy, 2026-01-16: ComponentUnhealthy | 2026-01-15: ComponentUnhealthy | 2026-01-09: ComponentUnhealthy, 2026-01-12: ComponentUnhealthy, 2026-01-13: ComponentUnhealthy | 2025-12-10: ComponentUnhealthy, 2025-12-14: ComponentUnhealthy | 2025-11-01: ComponentUnhealthy, 2025-11-03: ComponentUnhealthy, 2025-11-04: ComponentUnhealthy | 2025-09-23: NoOperatorGroup, 2025-09-24: NoOperatorGroup, 2025-09-25: NoOperatorGroup | 2025-05-24: ComponentUnhealthy | 2025-04-11: ComponentUnhealthy | 2025-03-25: ComponentUnhealthy | 2025-03-16: ComponentUnhealthy | 2025-02-11: ComponentUnhealthy, ComponentUnhealthy | 2025-01-26: ComponentUnhealthy | 2024-10-04: ComponentUnhealthy, InstallCheckFailed, 2024-10-05: ComponentUnhealthy, InstallCheckFailed, 2024-10-06: ComponentUnhealthy, 2024-10-07: ComponentUnhealthy, 2024-10-08: ComponentUnhealthy, InstallCheckFailed, 2024-10-09: InstallCheckFailed, ComponentUnhealthy, 2024-10-10: ComponentUnhealthy, InstallCheckFailed | 2024-03-12: InterOperatorGroupOwnerConflict, 2024-03-13: InterOperatorGroupOwnerConflict, 2024-03-14: InterOperatorGroupOwnerConflict | 2024-01-17: ComponentUnhealthy, 2024-01-18: ComponentUnhealthy | 2023-02-21: InstallCheckFailed, ComponentUnhealthy | 2022-11-30: ComponentUnhealthy"
677079,2026-03-10,1147.0,1146.9880952380952,1147.0006944444444,1142.3292891714768,1217.8820067684233,10.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Risk of Amazon EKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperate check on manage cloud offering, and consider moving customer(s) to ROSA.",3.0,7.0,Yes,1.0,Yes,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.8.5 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.4.8 | 4.2.2 | 4.1.3 | 4.1.2 | 4.1.0 | 4.0.2 | 4.1.1 | 3.74.4 | 4.0.1 | 3.74.3 | 3.74.1 | 3.74.2 | 3.74.0,29.0,11197.187772925765,2023-02-28,2026-03-10,29.0,"2023-09-04: ComponentUnhealthy, 2023-09-05: ComponentUnhealthy | 2023-08-08: ComponentUnhealthy | 2023-06-08: UnsupportedOperatorGroup | 2023-05-17: InstallCheckFailed, ComponentUnhealthy, 2023-05-18: InstallCheckFailed, ComponentUnhealthy, 2023-05-19: InstallCheckFailed, ComponentUnhealthy, 2023-05-20: ComponentUnhealthy, 2023-05-21: InstallCheckFailed, ComponentUnhealthy, 2023-05-22: InstallCheckFailed, ComponentUnhealthy, 2023-05-23: ComponentUnhealthy, InstallCheckFailed | 2023-05-09: ComponentUnhealthy, InstallCheckFailed, 2023-05-10: ComponentUnhealthy, 2023-05-11: ComponentUnhealthy, InstallCheckFailed, 2023-05-12: InstallCheckFailed, ComponentUnhealthy, 2023-05-13: InstallCheckFailed, 2023-05-14: InstallCheckFailed, ComponentUnhealthy, 2023-05-15: InstallCheckFailed, ComponentUnhealthy"
7080208,2026-03-10,1145.0,1145.0,1191.5299189814816,1107.6930468787273,334.19828553174096,4.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",4.0,0.0,Yes,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1,11.0,9873.0,2025-12-05,2026-03-10,2.0,2026-03-10: ComponentUnhealthy | 2026-02-10: ComponentUnhealthy
6370258,2026-03-10,1143.8055555555557,1142.8492063492063,1115.8901093469046,1075.9810706109117,1197.9319579183593,18.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Risk of Microsoft AKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperate check on managed cloud offering, and consider moving customer(s) to ARO. ",12.0,6.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.8.2 | 4.7.4 | 4.9.2 | 4.9.3 | 4.9.1 | 4.8.6 | 4.7.3 | 4.9.0 | 4.8.1 | 4.8.4 | 4.8.3 | 4.5.4 | 4.8.0 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.1.6 | 4.5.3 | 4.5.2 | 4.5.1 | 4.1.5 | 4.1.4 | 4.1.3 | 4.1.2,49.0,25760.0,2023-08-16,2026-03-10,0.0,
11574254,2026-03-10,1142.0,1142.000992063492,1100.7279118318465,1073.1948873444667,862.2598125475039,18.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,16.0,Yes,0.0,No,Connected,1.0,0.0,1.0,1.0,1.0,4.9.3 | 4.6.2 | 4.8.2 | 4.9.2 | 4.8.4 | 4.6.1 | 4.5.5 | 4.5.4 | 4.7.4 | 4.8.1 | 4.8.0 | 4.7.3 | 4.7.2 | 4.7.1 | 4.6.0 | 4.4.0 | 4.5.3 | 4.2.0 | 4.5.1 | 4.5.2 | 4.4.4 | 4.5.0 | 4.4.3 | 4.4.2 | 4.4.1 | 4.3.4 | 4.3.3 | 4.3.0 | 4.2.2 | 4.3.2 | 4.3.1 | 4.2.1 | 4.1.3 | 4.1.2 | 4.1.1,56.0,11499.767266810266,2023-07-25,2026-03-10,3.0,2025-01-09: ComponentUnhealthy | 2024-09-12: ComponentUnhealthy | 2024-05-09: ComponentUnhealthy
7759055,2026-03-10,1137.0,1137.0,1112.3023148148147,1090.1346979549855,925.6000682481998,10.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",9.0,1.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.3.1 | 4.5.4 | 4.4.3 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.4 | 4.3.3 | 4.3.2 | 4.3.0 | 4.2.2,190.0,78824.98119123424,2023-10-24,2026-03-10,12.0,"2025-12-14: RequirementsNotMet, ComponentUnhealthy | 2025-11-18: ComponentUnhealthy | 2025-08-13: ComponentUnhealthy, InstallCheckFailed, 2025-08-14: ComponentUnhealthy, InstallCheckFailed, 2025-08-16: RequirementsNotMet, 2025-08-17: InstallCheckFailed, ComponentUnhealthy | 2025-06-09: RequirementsNotMet | 2024-12-13: ComponentUnhealthy"
1463716,2026-03-10,1132.1666666666667,1128.531746031746,1128.1201388888887,1056.087194641335,823.6034893560438,11.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,2.0,0.0,0.0,52.16666666666667,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",5.0,6.0,Yes,0.0,No,Connected,1.0,1.0,0.0,0.0,1.0,4.7.2 | 4.6.3 | 4.6.2 | 4.4.3 | 4.4.2 | 4.3.4 | 4.3.0 | 4.2.2 | 4.2.1 | 4.2.0 | 4.1.3 | 4.1.2 | 4.1.1 | 4.1.0 | 4.0.2 | 4.0.1 | 4.0.0 | 3.74.2 | 3.74.1,19.0,2352.0,2023-03-21,2026-03-10,1.0,2023-06-06: InstallCheckFailed
601516,2026-03-10,1128.0,1157.8789682539682,1157.9166666666667,1221.4313052617995,1292.0478033232666,22.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Risk of Amazon EKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperate check on manage cloud offering, and consider moving customer(s) to ROSA.",4.0,18.0,Yes,1.0,Yes,Connected,1.0,1.0,1.0,1.0,1.0,4.9.2 | 4.8.4 | 4.10.0 | 4.9.0 | 4.6.3 | 4.8.2 | 4.8.1 | 4.6.0 | 4.8.0 | 4.5.4 | 4.7.1 | 4.6.2 | 4.6.4 | 4.5.5 | 4.5.6 | 4.6.1 | 4.4.4 | 4.5.0 | 4.5.2 | 3.74.7 | 4.5.1 | 4.4.5 | 4.2.5 | 4.2.3 | 4.2.4 | 4.3.0 | 4.4.3 | 4.4.2 | 4.3.4 | 4.4.1 | 4.3.6 | 4.4.0 | 4.3.1 | 3.74.5 | 3.73.1 | 3.74.3 | 4.2.2 | 4.3.2 | 3.74.1 | 3.74.0 | 3.73.0 | 3.74.2 | 3.74.4 | 3.71.0 | 4.2.1 | 3.74.6 | 4.1.4 | 4.1.3 | 4.2.0 | 4.0.0 | 4.0.2 | 3.72.0 | 3.73.2 | 3.70.1 | 3.67.2 | 3.69.1 | 3.70.0 | 3.72.1 | 3.69.0,132.0,18602.004683164876,2022-08-01,2026-03-10,34.0,"2026-03-05: ComponentUnhealthy, ComponentUnhealthy, 2026-03-08: ComponentUnhealthy | 2026-03-04: ComponentUnhealthy, 2026-03-05: ComponentUnhealthy | 2025-10-19: ComponentUnhealthy | 2024-11-30: ComponentUnhealthy, 2024-12-04: ComponentUnhealthy, 2024-12-05: ComponentUnhealthy | 2024-09-10: ComponentUnhealthy | 2024-09-10: NoOperatorGroup, 2024-09-11: NoOperatorGroup | 2024-07-03: ComponentUnhealthy | 2024-06-06: ComponentUnhealthy | 2024-05-29: NoOperatorGroup, 2024-05-30: NoOperatorGroup, 2024-05-31: NoOperatorGroup, 2024-06-01: NoOperatorGroup, 2024-06-02: NoOperatorGroup, 2024-06-03: NoOperatorGroup, 2024-06-04: NoOperatorGroup | 2024-04-02: ComponentUnhealthy | 2024-02-04: InstallCheckFailed, 2024-02-06: InstallCheckFailed | 2024-01-22: ComponentUnhealthy, 2024-01-24: ComponentUnhealthy | 2023-08-17: ComponentUnhealthy | 2023-03-02: InterOperatorGroupOwnerConflict, 2023-03-03: InterOperatorGroupOwnerConflict, 2023-03-04: InterOperatorGroupOwnerConflict, 2023-03-05: InterOperatorGroupOwnerConflict, 2023-03-06: InterOperatorGroupOwnerConflict, 2023-03-07: InterOperatorGroupOwnerConflict, 2023-03-08: InterOperatorGroupOwnerConflict"
5677742,2026-03-10,1108.7847222222222,1086.3734950668727,1080.1475703821823,1082.3630828325931,1026.603598868693,13.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Risk of Amazon EKS takeover identified on one or more EBS accounts. Confirm OpenShift usage as an application platform, temperate check on manage cloud offering, and consider moving customer(s) to ROSA.",5.0,8.0,Yes,8.0,Yes,Connected,1.0,0.0,0.0,1.0,1.0,4.10.0 | 4.9.1 | 4.9.3 | 4.9.2 | 4.8.4 | 4.9.0 | 4.8.2 | 4.8.3 | 4.8.0 | 4.8.1 | 4.7.2 | 4.7.4 | 4.7.3 | 4.7.0 | 4.7.1 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.4 | 4.3.5 | 4.3.3 | 4.3.2 | 4.3.1 | 4.3.0 | 4.2.1 | 4.2.2 | 4.2.0 | 4.1.3 | 4.1.2 | 4.1.1 | 4.1.0 | 4.0.2 | 3.74.4 | 3.74.3 | 3.74.2 | 3.74.1 | 3.74.0 | 3.73.2 | 3.73.1 | 3.73.0 | 3.72.1 | 3.72.0 | 3.71.0,213.0,58178.49893162394,2022-08-01,2026-03-10,56.0,"2025-03-10: InstallCheckFailed, 2025-03-11: InstallCheckFailed, ComponentUnhealthy, 2025-03-12: ComponentUnhealthy, 2025-03-13: InstallCheckFailed, ComponentUnhealthy, 2025-03-14: InstallCheckFailed, 2025-03-15: ComponentUnhealthy, 2025-03-16: InstallCheckFailed, ComponentUnhealthy | 2025-03-03: ComponentUnhealthy, 2025-03-04: InstallCheckFailed, ComponentUnhealthy, 2025-03-05: ComponentUnhealthy, InstallCheckFailed, 2025-03-06: ComponentUnhealthy, 2025-03-07: ComponentUnhealthy, InstallCheckFailed, 2025-03-08: ComponentUnhealthy, 2025-03-09: ComponentUnhealthy | 2024-07-17: ComponentUnhealthy, 2024-07-19: ComponentUnhealthy, InstallCheckFailed, 2024-07-20: InstallCheckFailed, 2024-07-21: InstallCheckFailed, 2024-07-22: InstallCheckFailed, 2024-07-23: InstallCheckFailed | 2024-07-01: ComponentUnhealthy, 2024-07-02: InstallCheckFailed, 2024-07-03: InstallCheckFailed | 2024-06-06: InstallCheckFailed, InstallCheckFailed, 2024-06-07: ComponentUnhealthy, InstallCheckFailed, InstallCheckFailed, 2024-06-08: InstallCheckFailed, InstallCheckFailed, 2024-06-09: ComponentUnhealthy, InstallCheckFailed, 2024-06-10: InstallCheckFailed, ComponentUnhealthy, 2024-06-11: ComponentUnhealthy, InstallCheckFailed | 2024-05-16: ComponentUnhealthy, 2024-05-18: InstallCheckFailed, InstallCheckFailed, ComponentUnhealthy, 2024-05-19: InstallCheckFailed, 2024-05-20: InstallComponentFailed | 2022-11-29: InstallCheckFailed, 2022-11-30: InstallCheckFailed, 2022-12-01: InstallCheckFailed | 2022-10-18: ComponentUnhealthy, InstallCheckFailed, RequirementsNotMet, InstallComponentFailed"
6290516,2026-03-10,1107.1041666666667,1114.8985035603025,1108.6606346270337,1105.9292462057347,1048.4823757048023,42.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",15.0,27.0,Yes,0.0,No,Connected,1.0,0.0,0.0,0.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 4.5.2 | 4.4.5 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.0.5,145.0,12108.184293941154,2024-04-22,2026-03-10,7.0,"2025-11-19: ComponentUnhealthy | 2025-10-25: ComponentUnhealthy, 2025-10-26: RequirementsNotMet | 2025-04-15: InstallCheckFailed, ComponentUnhealthy | 2025-01-28: ComponentUnhealthy | 2024-04-22: ComponentUnhealthy"
903084,2026-03-10,1105.0,1187.2857142857142,1511.4,1692.1629099326599,1734.6904364139536,9.0,Risk,3.0,"The number of OpenShift 4 cores is at least 25% lower than the 30-day moving average. This may be for valid reasons, such as an upgrade, but may also indicate a significant risk within the account for OpenShift.",Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",2.0,7.0,Yes,0.0,No,Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.9.1 | 4.9.0 | 4.8.4 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2 | 4.6.1 | 4.6.0 | 4.5.5 | 4.5.4 | 3.73.1 | 3.68.1,23.0,1416.0,2022-08-01,2026-03-10,11.0,"2024-12-11: ComponentUnhealthy, 2024-12-12: InstallCheckFailed, ComponentUnhealthy, 2024-12-13: ComponentUnhealthy, 2024-12-14: RequirementsNotMet | 2024-11-29: ComponentUnhealthy, RequirementsNotMet, 2024-11-30: ComponentUnhealthy, InstallCheckFailed, 2024-12-03: InstallCheckFailed | 2024-11-14: ComponentUnhealthy"
11731074,2026-03-10,1104.0,1142.857142857143,1217.3333333333333,1231.5059413580248,770.9660653889382,12.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,12.0,No,6.0,Yes,Connected,1.0,1.0,1.0,1.0,1.0,4.5.3 | 4.10.0 | 4.9.1 | 4.9.3 | 4.9.2 | 4.8.4 | 4.9.0 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.7.0 | 4.6.3 | 4.6.2,26.0,12744.0,2025-02-28,2026-03-10,0.0,
6226727,2026-03-10,1096.4037037037037,1089.4406084656084,1081.718874793016,1006.3251187581658,844.0805531077135,7.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,4.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",0.0,7.0,No,4.0,Yes,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.2 | 4.6.1 | 4.9.1 | 4.9.0 | 4.8.4 | 4.7.0 | 4.8.3 | 4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.6.3 | 4.6.2 | 4.6.0 | 4.5.5 | 4.5.4 | 4.3.4 | 4.5.3 | 4.5.2 | 4.5.1 | 4.5.0 | 4.4.4 | 4.4.3 | 4.4.2 | 4.4.1 | 4.4.0 | 4.3.5 | 4.3.3 | 4.3.2 | 4.1.3 | 4.3.1 | 4.3.0 | 4.2.2 | 4.2.1 | 4.2.0 | 3.73.1 | 3.73.0 | 3.72.1 | 3.72.0 | 3.71.0,163.0,32292.722633029087,2022-09-06,2026-03-10,28.0,"2026-03-04: InstallCheckFailed, 2026-03-05: InstallCheckFailed, 2026-03-06: ComponentUnhealthy | 2025-09-13: ComponentUnhealthy, 2025-09-14: ComponentUnhealthy, 2025-09-15: ComponentUnhealthy, 2025-09-16: ComponentUnhealthy, 2025-09-17: ComponentUnhealthy, 2025-09-18: ComponentUnhealthy, 2025-09-19: ComponentUnhealthy | 2025-08-12: ComponentUnhealthy, 2025-08-13: ComponentUnhealthy, 2025-08-14: ComponentUnhealthy, 2025-08-15: ComponentUnhealthy | 2025-07-21: ComponentUnhealthy, 2025-07-22: ComponentUnhealthy, 2025-07-23: ComponentUnhealthy, 2025-07-24: ComponentUnhealthy, 2025-07-25: ComponentUnhealthy, 2025-07-26: ComponentUnhealthy, 2025-07-27: ComponentUnhealthy | 2025-04-09: InstallCheckFailed | 2024-07-18: ComponentUnhealthy, 2024-07-21: ComponentUnhealthy | 2024-05-16: ComponentUnhealthy, 2024-05-17: ComponentUnhealthy | 2022-10-19: RequirementsNotMet, ComponentUnhealthy"
912320,2026-03-10,1092.0,1092.0,866.7448293007595,765.6036561132458,676.4391249673495,5.0,Opportunity,2.0,The number of OpenShift 4 cores is at least 25% higher than the 30-day moving average. There may be an opportunity for expansion or committed spend within the account.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,4.0,Yes,0.0,No,Connected,1.0,1.0,0.0,1.0,1.0,4.9.1 | 4.9.0,4.0,3248.0,2025-11-18,2026-03-10,0.0,
554636,2026-03-10,1088.1666666666667,1089.6785714285713,1085.1756944444444,1109.7321859816805,1053.935097882163,10.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",4.0,6.0,Yes,0.0,No,Partially Connected,1.0,1.0,1.0,1.0,1.0,4.8.2 | 4.8.1 | 4.8.0 | 4.7.4 | 4.7.3 | 4.7.2 | 4.7.1 | 4.6.2 | 4.7.0 | 4.6.3 | 4.5.3 | 4.6.1 | 4.5.2 | 4.6.0 | 4.5.5 | 4.5.4 | 4.3.4 | 4.5.1 | 4.4.3 | 4.5.0 | 4.4.4 | 4.4.2 | 3.74.9 | 4.4.1 | 4.4.0 | 4.3.5 | 3.74.8 | 3.74.3 | 4.3.3 | 3.74.7 | 4.3.2 | 4.3.1 | 3.72.1 | 4.3.0 | 4.2.1 | 4.2.2 | 3.74.6 | 4.1.2 | 3.74.5 | 3.74.4 | 3.74.0 | 3.74.2 | 3.73.2 | 3.73.1 | 3.73.0 | 3.71.2 | 3.72.0 | 3.71.0,92.0,24362.236523086947,2022-09-01,2026-03-10,8.0,"2024-02-04: InstallComponentFailed | 2024-01-12: RequirementsNotMet, 2024-01-13: ComponentUnhealthy | 2023-12-08: ComponentUnhealthy | 2023-12-07: ComponentUnhealthy | 2023-11-10: InstallComponentFailed, InstallCheckFailed | 2023-09-21: RequirementsNotMet"
11980111,2026-03-10,1088.0,1088.0,1087.9925925925925,1086.5646950433022,337.0125216678768,2.0,Steady,4.0,The deployed OpenShift 4 cores observation appears steady for the last 30 days for all EBS Accounts.,Steady,4.0,All EBS accounts appear current with respect to product versions detected with telemetry.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No risk factors for an Amazon EKS, Microsoft AKS, or Google GKS takeover detected.",1.0,1.0,Yes,0.0,No,Connected,1.0,0.0,0.0,1.0,1.0,4.10.0 | 4.9.3 | 4.9.0 | 4.9.2 | 4.9.1 | 4.8.4 | 4.5.4 | 4.5.2,10.0,11096.0,2024-10-09,2026-03-10,0.0,
